ID,date,month,year,outflow,inflow,storage
18659,31,1,2002,23.19149737,10.64713432,592728583.8
18660,1,2,2002,22.68179413,3.794457444,591079408.6
18661,2,2,2002,22.59684359,5.295250314,589570851.3
18662,3,2,2002,14.66812654,8.523370827,589023182.1
18663,4,2,2002,23.3330816,2.944952046,587246957.6
18664,5,2,2002,21.94555612,9.514460458,586155319.6
18665,6,2,2002,23.02159629,7.419013809,584793547.5
18666,7,2,2002,22.39862566,6.852676877,583434242.3
18667,8,2,2002,22.0588235,0.254851619,581535902.4
18668,9,2,2002,23.84278484,5.266933468,579912630.6
18669,10,2,2002,13.84693799,7.787132815,579372362.3
18670,11,2,2002,24.89050816,3.199803666,577483890.3
18671,12,2,2002,23.89941853,0.764554858,575467135.4
18672,13,2,2002,24.38080492,1.274258097,573455314.4
18673,14,2,2002,24.1259533,4.219210143,571717328.1
18674,15,2,2002,23.61625006,5.266933468,570116259
18675,16,2,2002,23.84278484,5.57841878,568520124
18676,17,2,2002,13.96020537,1.812278182,567456856.2
18677,18,2,2002,15.29109716,4.728913382,566528038.8
18678,19,2,2002,24.43743862,7.787132815,565072521.5
18679,20,2,2002,23.78615114,2.548516194,563222287.7
18680,21,2,2002,24.83387447,15.88575094,562431621.1
18681,22,2,2002,24.9754587,0.764554858,560326055
18682,23,2,2002,24.04100276,2.944952046,558486922.5
18683,24,2,2002,14.07347276,0.594653779,557307706.8
18684,25,2,2002,25.48516194,4.474061763,555475975.3
18685,26,2,2002,23.04991313,8.126934974,554170943.7
18686,27,2,2002,24.29585438,17.13169219,552867145.5
18687,28,2,2002,23.89941853,1.50079287,550916999
18688,1,3,2002,24.57902285,5.238616621,549229585.8
18689,2,3,2002,23.78615114,19.45367361,548841036.7
18690,3,3,2002,14.89466131,15.09287924,548841036.7
18691,4,3,2002,24.94714185,1.160990711,546771241.7
18692,5,3,2002,23.98436907,0.283168466,544706380.7
18693,6,3,2002,24.35248808,0.707921165,542647687.2
18694,7,3,2002,23.81446799,0.226534773,540595161.1
18695,8,3,2002,24.06931961,3.482972132,538802901.2
18696,9,3,2002,24.09763646,8.013667588,537397957
18697,10,3,2002,14.01683907,2.406931961,536377861.4
18698,11,3,2002,24.57902285,9.99584685,535103667
18699,12,3,2002,24.89050816,4.474061763,533324975.5
18700,13,3,2002,24.26753754,9.769312077,532056948.6
18701,14,3,2002,23.64456691,16.48040472,531424168.6
18702,15,3,2002,24.72060708,2.944952046,529527062.2
18703,16,3,2002,24.1259533,9.712678384,528266436.2
18704,17,3,2002,13.39386844,7.730499122,527761939.1
18705,18,3,2002,25.42852825,12.48772935,526629595.9
18706,19,3,2002,23.64456691,6.371290485,525122272.1
18707,20,3,2002,24.74892393,1.699010796,523116618.6
18708,21,3,2002,24.23922069,9.939213157,521865860.5
18709,22,3,2002,24.32417123,11.49663972,520742151.8
18710,23,3,2002,24.23922069,11.44000603,519620910.1
18711,24,3,2002,14.1584233,17.21664273,519870074.9
18712,25,3,2002,25.14535978,16.6503058,519122580.4
18713,26,3,2002,24.04100276,21.32258549,518873415.6
18714,27,3,2002,23.92773538,18.3493166,518376319.4
18715,28,3,2002,24.06931961,22.79506151,518251737
18716,29,3,2002,24.182587,25.79664725,518376319.4
18717,30,3,2002,23.89941853,28.06199498,518500901.9
18718,31,3,2002,15.40436455,31.43169973,519870074.9
18719,1,4,2002,24.35248808,26.36298418,519994657.3
18720,2,4,2002,24.01268592,37.57645544,521117132.5
18721,3,4,2002,24.35248808,37.94457444,522240841.2
18722,4,4,2002,24.23922069,36.41546473,523241201
18723,5,4,2002,24.52238916,32.33783882,523867813.5
18724,6,4,2002,23.98436907,46.35467788,525750118.1
18725,7,4,2002,14.69644339,28.37348029,526881227.7
18726,8,4,2002,24.06931961,43.57962692,528518068
18727,9,4,2002,24.57902285,36.84021743,529527062.2
